text	label
"You didn't say where to put it. You just said, ""in the river."""	en
Let's move it!	en
- No way, no way, no!	en
Absolutely divine, didn't you think?	en
- Your shoulders down.	en
No, Johanna made her choice.	en
Took me off the streets when I was 16.	en
- What is it?	en
Think of the stakes.	en
What are you waiting for?	en
Catapults!	en
Hey, it's me. Wake up.	en
-Come here.	en
He thinks you're just stupid and crude	en
We know how the kings of the past would have moved against this problem, but you are different, Sire.	en
I'm gonna stay a bit longer.	en
You spoiled the land, then you came here to spoil this land.	en
That's very good!	en
Must be some book.	en
I know, but following that logic, he should also not be willing to broadcast the story.	en
That person hit the TV, moved it.	en
- Okay, go--	en
Next Friday.	en
And of course, they all want their shot at the throne.	en
At least I don't have a... stupidity problem.	en
Really?	en
Find out how much of this is real.	en
- Not enough.	en
- Ryan.	en
He see anything?	en
I love you.	en
"Everything was ""yes."""	en
And I got it. And that's what I am trying to explain to you.	en
Eventually... being left alone like a pathetic old fart?	en
Whatever they're paying you, I'll double it.	en
Your show, Sonny.	en
Now, Hobie. Here is our set.	en
Come on out for a walk.	en
-Bakshi!	en
Voulez-vous get off my toe? !	en
Is he handsome?	en
Godspeed.	en
What do I do?	en
How are you doing, puddle?	en
- She's not my girl.	en
I ain't stirring no fuss.	en
The controls won't work here.	en
- Just a sec.	en
Because what they're doing is grotesque.	en
Look at this one.	en
Friend, lover Victor fiancé, ...enemy, target, mutt.	en
Who would have won if you fought this man in your prime?	en
He's late, hes a no-show, he's drunk, he falls over.	en
Excuse outfit.	en
M.T. Wentz.	en
Ifyou got a lot ofmoney, that's a different thing.	en
Shall I help you to bed?	en
Part of it's been damaged.	en
- Damn them all to hell!	en
Good for Jorge.	en
Those are the facts that led to today's hearing.	en
Come on.	en
And he has a theory about them.	en
So, why can't he say sorry to me? Tell me!	en
I'm not in the mood for any...	en
Benny is its last name.	en
I am,	en
- ...and a 10 to the dealer.	en
Listen, Hogan, everybody's got a right to be a sucker once.	en
You clean the roots by scraping them with a knife and you cut them into small chunks...	en
I'm glad.	en
Am I boring you?	en
He certainly didn't come here to witness a demonstration of your efficiency.	en
Let's go.	en
On April 29th, Mallory and Irvine set up their center of operations - Base Camp -	en
No, listen.	en
Get upstairs now, darlin'.	en
You didn't return it.	en
Don't...	en
There's not much of you, is there?	en
But two days per panty, wouldn't that be more than three pairs per week?	en
Oh, we had a little excitement.	en
They caught him. Mandela!	en
I knew it.	en
Nobody!	en
We need Elsa to bring back summer.	en
I stood there and watched her go. Watched her assistant carry her bags away.	en
I've read it seven times.	en
I didn't realize that they'd succeeded.	en
Come out.	en
Mr and Mrs You gotta keep? 'em together, 'cause they're madly in love.	en
Drone strikes. The fear of an out-of-control executive is exaggerated.	en
Where do you work?	en
He did not succeed, however, in growing old.	en
- At what price?	en
On April 25th, 17,000 feet up, they reached the last pass before Everest -	en
No, better I call you back.	en
No one has messed with its protocols.	en
The last exam went well.	en
- Yes.	en
The people who took the picture in the embassy...	en
Apprenticeship?	en
Okay, come on!	en
They stopped liking it at the end.	en
She's unharmed.	en
Maybe the problem is that Julian and I never had children.	en
- That's so true.	en
You can have Tomas' share.	en
I'm declaring war on atrophy.	en
As you know, the Palestinians have refused to negotiate until Israeli troops leave the Jordan Valley.	en
It's great. Now I just have to figure out how to drag myself through those doors.	en
Hold on.	en
Turn off that light, please	en
- Just remind them.	en
I can't even make a collie stay.	en
The body only weighed 65 pounds.	en
I haven't been in their homes, but I've driven them home up in, uh, Runyon Heights.	en
We're grateful you could make it.	en
Did you fish through my desk?	en
I'm also in #2.	en
Little snafu. We're taking care of this.	en
Who used to live in Dewar Road, Drumchapel, Glasgow, and is now believed to be living in the London area.	en
I don't know, anything!	en
Remember the guy who got on the bus?	en
There`s more, Mr. Yeager. But those few hours is a good selection.	en
- Dad got me a knife.	en
That I can't say.	en
The end of one story is merely the beginning of another.	en
Voltaire?	en
Hey, watch where you're going, fox!	en
Green leaves, red petals The lotus flowers open	en
Dr. Norton, how is he doing that?	en
And if there's an ambush and you get entrenched? Who rescues you?	en
- No, Simba, please.	en
I've got you.	en
A cup of coffee, please.	en
If you do it again, I'll gut you, you bitch.	en
To be out late!	en
Actually, I don't.	en
Maybe fifty, fifty-five thousand?	en
You... - To leave something for Mark.	en
I left two messages at his office, but he's not in.	en
What if the troll wants to have an eating match?	en
Kesselring in the south.	en
Admit it.	en
I heard Marcellus tell one of his guards.	en
Run, Yakul!	en
We never wished you harm.	en
Delightful couple, the Sweetloves.	en
- What?	en
Do you see it, too?	en
- How much?	en
You're kidding me.	en
By joining the ship in this cove here, you won't have to worry about the garrison at Vera Cruz.	en
The point is Sterling Cooper West is empty.	en
They were just here.	en
It's not a joke.	en
You can't take photographs.	en
- I saw it!	en
I can tell you don't like your work much, and I'm trying to relocate you, but it's...	en
What's wrong with you?	en
Well, I've never seen a king of beasts With quite so little hair	en
Scott, here.	en
- What are you doing?	en
I'll, uh, take that as my cue, if I may.	en
Wow.	en
It calculated that I had a 45 percent chance of survival.	en
If there were no Rome, I'd dream of her... as I want you to do.	en
No, he sends him to England.	en
"Perfect."" ""I'll go in."	en
Oh, hi, honey.	en
- Yes?	en
Undoubtedly, Sire.	en
- Where you going?	en
- Yes. That was weird.	en
Pauleta.	en
Anyway, you know, I wa... I wanna please him but I, I don't think that I do.	en
Something else.	en
"What do you mean ""corporate""?"	en
They're in the process of joining NATO, so they have to dispose of all of their Soviet era weapons.	en
You try.	en
If I did, I would be a bad director.	en
Run, Frodo. Go on!	en
...because his counselor wasn't allowed to put sunscreen on him.	en
We're supposed to play the fuckin' thing!	en
Dr Schoesser, I'm very, very sorry.	en
No job is too big. No fee is too big.	en
I'm the boss.	en
You know. A stud's name.	en
He could care less about stamps.	en
You know, you don't always have to wait for me to come to you.	en
A citadel, defended by fanatics.	en
- I said I'd handle it.	en
But wait!	en
Porourangi... this is miss parata from the school.	en
- Are you an artist?	en
He's still gonna lose.	en
Said they're only poems.	en
A nigger in a nice car.	en
- Because I came straight to you after he did it.	en
And if you ask me, that's where you belong.	en
Peeta!	en
How did you get here?	en
Hi.	en
I think I was 8, or maybe 9... and all I wanted to do was join the Junior Ranger Scouts.	en
How is it called?	en
Monday he is busy in hospital.	en
Is it a place?	en
It's my own private getaway.	en
Now you take this to that fucking Fenian's nest on the Ormeau Road.	en
You won't get another chance at this, Admiral.	en
And what's Jon gonna say about that in his article?	en
This one? At the back, please.	en
Do you know I'm very, very bored.	en
Hey!	en
They was dancing	en
If you find out anything, give me a call.	en
Behind a bush.	en
Where was I supposed to rehearse?	en
Fuck off. Doesn't that interest you ?	en
What the hell are you doing?	en
Oh. Do you want to play hide and seek?	en
Yes.	en
- Kaulder, just let me speak to her.	en
Who gave you that sword with the gold lion on the pommel?	en
On TV, I saw you.	en
We caught it, look.	en
Just spit 'em out quickly, then it's done with.	en
And this is our Spanish room.	en
- Yeah, enough.	en
Uh, this is from a long time ago.	en
Grave robbers from what?	en
I understand that you want me to explain how Ava works. But I'm sorry, I'm not gonna be able to do that.	en
Lift your spirit Set it free	en
The deeper Bob got into the faith... the Rastafarian faith... the more his music became entwined.	en
It's never too late to turn back.	en
You want a hope of passing this class, you better eat, breathe, and sleep Scaring.	en
Quickly, guys. Wait.	en
All right.	en
I won't stand for it being all stolen away!	en
Stay where you are.	en
Two guys and a girl singer.	en
It had you thought about, right?	en
Same.	en
Do you need to sit down?	en
They didn't even have a compression division at that time.	en
He's still alive.	en
Betty?	en
Just a little longer.	en
- I'll get you a drink.	en
As Jay Z says, on to the next one.	en
No, I...	en
Well, it's gotten you here.	en
He's kind of cute.	en
Come on.	en
Get out of the car, you asshole!	en
No way.	en
I am a great part of this.	en
And maybe I shouldn't be telling you at all.	en
It isn't your fault.	en
He reported what he had to reveal, and no doubt Abel also did it,	en
Hello?	en
Why are you here?	en
You can put your clothes in there.	en
A coffee, then	en
I do think it's best.	en
Good.	en
At least I swallow the smoke.	en
I waited all my life for that, since Straight Outta Compton.	en
You?	en
The laundry and so on?	en
Poetry!	en
Any offer that's, like, until 3:00.	en
That's the great thing. Both are poor... poor in knowledge.	en
Everyone has a family.	en
I shall do everything in my power to prevent it.	en
Look at me when I talk to you.	en
Complaining about going home to your sanctuary.	en
Okay!	en
Make them!	en
- You are a student!	en
Brandon at someone's feet!	en
Look, I can't run with you.	en
- May, come and serve these people!	en
You'll pull it out, Vin.	en
All right.	en
Always on the move ! Always wanting' to go somewhere !	en
I wish I was you.	en
All right? You work for me, you get one mistake. One.	en
- Right.	en
I suppose I must be everything that those recruiting posters say I should be.	en
I might risk my job if I ask now.	en
And you wish to charge off and fight as he did, eh?	en
You can't put the kids in the car and then work for several hours.	en
Goodbye!	en
Two seconds.	en
- Don't give a fuck what it was.	en
That's your credit picture right there.	en
Listen, I have to go...	en
Blow, wind.	en
It's quiet, huh?	en
You'll find we'd still have to earn money.	en
Its head.	en
Last night wasn't 'cause you felt sorry for me, was it?	en
A two-penny stamp, please.	en
Right through that door.	en
Millie, this is a friend of mine, Mr. Cross, Miss Ray.	en
Well, Francis and I are only halfway there, but I bet you know your husband as well as you know yourself.	en
She calls him her ghost.	en
You can touch.	en
A wizard should know better!	en
- I don't even know what it is.	en
I had Jim.	en
"""Dear Kitty,"	en
- He's keeping us safe.	en
You...!	en
It would stifle me.	en
It was owned and run by 2 businessmen, one of whom was Robert Powell, an attorney and entrepreneur.	en
How.	en
It's looking good.	en
Shelly.	en
You're going back to work!	en
A poor slob who never got anywhere?	en
